Company: 100 Al Sultan Industrial Cement,,,,,,,,,,,,,,,,,,
Production orders,,,,,,,,,,,,,,,,,,
Parent project,Production orders,Description,Item code,Item description,Planning,Actual,Unit,Selection code,Warehouse,Cost center,Person,Status,Start date,End date,Attachment,Note,Overdue,Position number
,,,FP310X600,FP310X600,26.00000000,26.00000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067234,Plant-01 Day Shift,LAL20O6SGR100,Rectangle 30x20/6cm/Grey/Single Mix,372.00000000,372.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"57,250.80000000","57,250.80000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"11,160.00000000","11,160.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"22,320.00000000","22,320.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"11,160.00000000","11,160.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"3,720.00000000","3,720.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"8,556.00000000","8,556.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),334.80000000,334.80000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067235,Plant-01 Day Shift,RECSO6GR100,Rectangle 20x10/6cm/Grey/Single Mix,420.00000000,420.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,12/19/2027,No,No,0,
,,Standard,,,"66,738.00000000","54,138.00000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"12,600.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"25,200.00000000","25,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"12,600.00000000","12,600.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"4,200.00000000","4,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"11,760.00000000","11,760.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),378.00000000,378.00000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067236,Plant-01 Day Shift,RECSO6GR100,Rectangle 20x10/6cm/Grey/Single Mix,"1,261.20000000","1,261.20000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,12/19/2027,No,No,0,
,,Standard,,,"200,404.68000000","162,568.68000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"37,836.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"75,672.00000000","75,672.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"37,836.00000000","37,836.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"12,612.00000000","12,612.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"35,313.60000000","35,313.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),"1,135.08000000","1,135.08000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067237,Plant-01 Night Shift,LALLO6SGR100,Rectangle 60x30/6cm/Grey/Single Mix,684.72000000,684.72000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"105,378.40800000","105,378.40800000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"20,541.60000000","20,541.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"41,083.20000000","41,083.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"20,541.60000000","20,541.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"6,847.20000000","6,847.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"15,748.56000000","15,748.56000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),616.24800000,616.24800000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067238,Plant-02 Day Shift,MASO8RD100,Square 20x20/8cm/Red,252.00000000,252.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"51,477.55200000","51,477.55200000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"10,080.00000000","10,080.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"20,160.00000000","20,160.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"10,080.00000000","10,080.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"3,359.91600000","3,359.91600000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"7,560.00000000","7,560.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,PRD01,Pigment Red,209.91600000,209.91600000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),27.72000000,27.72000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067239,Plant-02 Night Shift,MASO8RD100,Square 20x20/8cm/Red,790.80000000,790.80000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"161,541.46080000","161,541.46080000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"31,632.00000000","31,632.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"63,264.00000000","63,264.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"31,632.00000000","31,632.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"10,543.73640000","10,543.73640000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"23,724.00000000","23,724.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,PRD01,Pigment Red,658.73640000,658.73640000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),86.98800000,86.98800000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067240,Plant-02 Night Shift,LABO8GR.100,La Plaza Bishop/8cm/Grey,897.40000000,897.40000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,10/21/2024,No,No,0,
,,Standard,,,"182,569.74820000","182,569.74820000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"35,896.00000000","35,896.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"71,792.00000000","71,792.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"35,896.00000000","35,896.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"11,965.03420000","11,965.03420000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"26,922.00000000","26,922.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),98.71400000,98.71400000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067241,Plant-03 Day Shift,LAL40X40O6GR100,Square 40x40/6cm/Grey,537.60000000,537.60000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"83,214.56640000","83,214.56640000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"16,128.00000000","16,128.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"32,256.00000000","32,256.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"16,128.00000000","16,128.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"5,376.00000000","5,376.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"12,364.80000000","12,364.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,PBK01,Pigment Black,477.92640000,477.92640000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),483.84000000,483.84000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067242,Plant-03 Day Shift,LALLO6GR100,Rectangle 60x30/6cm/Grey,"1,051.92000000","1,051.92000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"161,890.48800000","161,890.48800000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"31,557.60000000","31,557.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"63,115.20000000","63,115.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"31,557.60000000","31,557.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"10,519.20000000","10,519.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"24,194.16000000","24,194.16000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),946.72800000,946.72800000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067243,Plant-03 Night Shift,LALO6GR100,Square 30x30/6cm/Grey,"1,011.96000000","1,011.96000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"155,740.64400000","155,740.64400000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"30,358.80000000","30,358.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"60,717.60000000","60,717.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"30,358.80000000","30,358.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"10,119.60000000","10,119.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"23,275.08000000","23,275.08000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),910.76400000,910.76400000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067244,Plant-03 Night Shift,LALO6BG100,Square 30x30/6cm/Beige,199.80000000,199.80000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"30,926.84220000","30,926.84220000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"5,994.00000000","5,994.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,988.00000000","11,988.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"5,994.00000000","5,994.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"1,998.00000000","1,998.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"4,595.40000000","4,595.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,PBN01,Pigment Brown,177.62220000,177.62220000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),179.82000000,179.82000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067245,TopWerk,REC60X40X8WT10SB,Rectangle 60x40/8cm/White/ShotBlast,270.00000000,252.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"41,553.00000000","38,782.80000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"8,100.00000000","7,560.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"16,200.00000000","15,120.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"8,100.00000000","7,560.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"2,700.00000000","2,520.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"6,210.00000000","5,796.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),243.00000000,226.80000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067246,TopWerk,REC40X10X6AL13BK01SB,Rectangle 40x10/6cm/Charcoal Black/ShotBlast,337.00000000,318.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"52,163.89300000","49,222.90200000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"10,110.00000000","9,540.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"20,220.00000000","19,080.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"10,110.00000000","9,540.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"3,370.00000000","3,180.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"7,751.00000000","7,314.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,PBK01,Pigment Black,299.59300000,282.70200000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),303.30000000,286.20000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067247,TopWerk,REC60X40X8GY10SB,Rectangle 60x40/8cm/Grey/ShotBlast,338.00000000,321.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/25/2024,1/25/2024,No,No,0,
,,Standard,,,"52,018.20000000","49,401.90000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"10,140.00000000","9,630.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"20,280.00000000","19,260.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"10,140.00000000","9,630.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,AGDS01,Sand,"3,380.00000000","3,210.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"7,774.00000000","7,383.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,STS01,Strapping Steel (black),304.20000000,288.90000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/25/2024,1/25/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067248,Kerbstone,K10CH60-004,Kerbstone 60x30x15 10ch,"2,325.00000000","2,325.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/27/2024,1/27/2024,No,No,0,
,,Standard,,,"154,305.60000000","154,305.60000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"32,271.00000000","32,271.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"22,603.65000000","22,603.65000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"58,125.00000000","58,125.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"6,440.25000000","6,440.25000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AGDS01,Sand,"16,144.80000000","16,144.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"18,600.00000000","18,600.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP300X600,FP300X600,60.45000000,60.45000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP315X600,FP315X600,60.45000000,60.45000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067249,Kerbstone,KBN91-003,Kerbstone 91.5x20x10 B/N,550.00000000,550.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/27/2024,1/27/2024,No,No,0,
,,Standard,,,"52,836.30000000","52,836.30000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"11,000.00000000","11,000.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"7,700.00000000","7,700.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"19,800.00000000","19,800.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"2,200.00000000","2,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AGDS01,Sand,"5,500.00000000","5,500.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"6,600.00000000","6,600.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP200X915,FP200X915,18.15000000,18.15000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP210X915,FP210X915,18.15000000,18.15000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067250,Kerbstone,K10BN60-003,Kerbstone 60x30x10 B/N,"1,130.00000000","1,130.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/27/2024,1/27/2024,No,No,0,
,,Standard,,,"103,736.26000000","103,736.26000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"21,729.90000000","21,729.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"15,209.80000000","15,209.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"39,109.30000000","39,109.30000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"4,339.20000000","4,339.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,AGDS01,Sand,"10,859.30000000","10,859.30000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"12,430.00000000","12,430.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP300X600,FP300X600,29.38000000,29.38000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,FP310X600,FP310X600,29.38000000,29.38000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/27/2024,1/27/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067251,Kerbstone,K10CH60-004,Kerbstone 60x30x15 10ch,"2,910.00000000","2,910.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/28/2024,1/28/2024,No,No,0,
,,Standard,,,"193,130.88000000","193,130.88000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"40,390.80000000","40,390.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"28,291.02000000","28,291.02000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"72,750.00000000","72,750.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"8,060.70000000","8,060.70000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
,,,AGDS01,Sand,"20,207.04000000","20,207.04000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"23,280.00000000","23,280.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/28/2024,1/28/2024,No,No,,0
